timestamp,video_pos_sec,person_id,camera_id,head_drop_angle,spine_angle,head_tilt_angle,wrist_activity,recline,perclos,ear,inactive_seconds,motion_score,shoulder_ear_ratio,z_max,z_baseline_ready,system_state,true_label
timestamp,video_pos_sec,person_id,camera_id,head_drop_angle,spine_angle,head_tilt_angle,wrist_activity,recline,perclos,ear,inactive_seconds,motion_score,shoulder_ear_ratio,z_max,z_baseline_ready,system_state,true_label
2026-03-11 08:39:21,0.0,286,second_floor_middle,67.7,5.3,0.6,0.0009,0.32,,,62.3,0.0,0.093,0.0,0,drowsy,
2026-03-11 08:39:23,0.0,9,second_floor_middle,54.1,12.3,9.6,0.0013,0.225,,,57.8,0.0,0.06,0.0,0,drowsy,
2026-03-11 08:39:24,0.0,427,second_floor_middle,,,,,,,,0.0,7.08,,,0,no_person,
2026-03-11 08:39:24,0.0,9,second_floor_middle,3.4,10.5,10.1,0.0,0.331,,,58.2,0.0,0.061,0.0,0,awake,
2026-03-11 08:39:25,0.0,1,second_floor_middle,71.9,1.5,15.4,0.0003,0.292,,,53.1,0.0,0.097,0.0,0,drowsy,
2026-03-11 08:39:26,0.0,337,second_floor_middle,68.7,15.5,0.9,0.0005,0.31,,,66.3,0.0,0.092,1.2,1,drowsy,
2026-03-11 08:39:33,0.0,394,second_floor_middle,33.4,20.8,2.6,0.007,0.204,,,73.4,0.0,0.099,0.0,0,awake,
2026-03-11 08:39:33,0.0,321,second_floor_middle,41.2,23.4,3.5,0.0001,0.235,,,73.4,0.0,0.093,0.0,0,drowsy,
2026-03-11 08:39:34,0.0,353,second_floor_middle,72.1,8.5,6.4,0.5873,0.192,,,0.0,9.9,0.045,0.0,0,awake,
2026-03-11 08:39:34,0.0,286,second_floor_middle,68.2,6.2,0.8,0.0001,0.316,,,75.3,0.0,0.092,0.0,0,drowsy,
2026-03-11 08:39:35,0.0,1,second_floor_middle,68.9,1.7,12.4,0.0,0.307,,,61.4,0.0,0.096,0.32,1,drowsy,
2026-03-11 08:39:36,0.0,9,second_floor_middle,55.6,9.8,9.4,0.0021,0.228,,,71.0,0.0,0.06,0.0,0,drowsy,
2026-03-11 08:39:36,0.0,9,second_floor_middle,7.1,8.8,10.0,0.0003,0.265,,,70.2,0.0,0.061,0.0,0,awake,
